SampleID	Chr	Start	End	Gene
17306sorted	20	6404280	6404282	rs961253
17306sorted	21	42746080	42746082	TMPRSS3
17306sorted	22	48929568	48929570	FAM19A5
17307sorted	1	10385470	10385472	KIF1B
17307sorted	1	17722362	17722364	PADI6
17307sorted	1	228997834	228997836	rs801114
17307sorted	2	46537603	46537605	EPAS1
17307sorted	2	215672545	215672547	BARD1
17307sorted	2	231091222	231091224	SP140
17307sorted	3	10085512	10085549	FANCD2
17307sorted	3	10091057	10091190	FANCD2
17307sorted	3	10106412	10106560	FANCD2
17307sorted	3	17077267	17077269	PLCL2
17307sorted	3	151899703	151899705	rs161792
17307sorted	3	170130101	170130103	rs10936632
17307sorted	4	95562876	95562878	PDLIM5
17307sorted	4	106061533	106061535	rs7679673
17307sorted	5	58407770	58407772	PDE4D
17307sorted	6	22125963	22125965	rs4712653
17307sorted	6	22140003	22140005	rs6939340
17307sorted	6	151948365	151948367	rs2046210
17307sorted	7	6017218	6017389	PMS2
17307sorted	7	6018226	6018328	PMS2
17307sorted	7	97816326	97816328	LMTK2
17307sorted	8	32432368	32432370	NRG1
17307sorted	8	128355617	128355619	rs13281615
17307sorted	8	145742985	145743020	RECQL4
17307sorted	8	145743084	145743169	RECQL4
17307sorted	9	21816527	21816529	MTAP
17307sorted	9	136149228	136149230	ABO
17307sorted	10	63723576	63723578	ARID5B
17307sorted	10	63752158	63752160	ARID5B
17307sorted	11	2233573	2233575	rs7127900
17307sorted	11	8252852	8252854	LMO1
17307sorted	11	68994496	68994498	rs7931342
17307sorted	11	111171708	111171710	C11orf92
17307sorted	12	14653866	14653868	rs2900333
17307sorted	12	49676009	49676011	rs10875943
17307sorted	15	47873548	47873550	SEMA6D
17307sorted	15	70018989	70018991	rs7176508
17307sorted	15	78908031	78908033	CHRNA3
17307sorted	16	52586340	52586342	rs3803662
17307sorted	16	52635163	52635165	rs3112612
17307sorted	17	74473261	74473381	RHBDF2
17307sorted	21	42746080	42746082	TMPRSS3
17308sorted	1	10385470	10385472	KIF1B
17308sorted	1	150860470	150860472	rs7412746
17308sorted	1	228997834	228997836	rs801114
17308sorted	2	46537603	46537605	EPAS1
17308sorted	2	47596644	47596721	EPCAM
17308sorted	2	223845941	223845943	rs7584993
17308sorted	2	231091222	231091224	SP140
17308sorted	3	10085512	10085549	FANCD2
17308sorted	3	10091057	10091190	FANCD2
17308sorted	3	10106412	10106560	FANCD2
17308sorted	3	17077267	17077269	PLCL2
17308sorted	3	37627111	37627113	ITGA9
17308sorted	3	87173323	87173325	rs17181170
17308sorted	3	151899703	151899705	rs161792
17308sorted	3	170130101	170130103	rs10936632
17308sorted	3	189356260	189356262	TP63
17308sorted	4	84374479	84374481	HELQ
17308sorted	4	95562876	95562878	PDLIM5
17308sorted	5	1279789	1279791	TERT
17308sorted	5	1288546	1288548	TERT
17308sorted	5	40791883	40791885	PRKAA1
17308sorted	5	44365544	44365546	FGF10
17308sorted	5	148904091	148904093	CSNK1A1
17308sorted	6	22125963	22125965	rs4712653
17308sorted	6	22140003	22140005	rs6939340
17308sorted	6	151948365	151948367	rs2046210
17308sorted	6	160840251	160840253	SLC22A3
17308sorted	7	6013029	6013174	PMS2
17308sorted	7	6017218	6017389	PMS2
17308sorted	7	6018226	6018328	PMS2
17308sorted	7	6022454	6022623	PMS2
17308sorted	7	50466303	50466305	IKZF1
17308sorted	7	86983714	86983716	CROT
17308sorted	7	97816326	97816328	LMTK2
17308sorted	8	18272880	18272882	rs1495741
17308sorted	8	32432368	32432370	NRG1
17308sorted	8	128355617	128355619	rs13281615
17308sorted	8	128407442	128407444	rs10505477
17308sorted	8	130685456	130685458	CCDC26
17308sorted	8	145742985	145743020	RECQL4
17308sorted	8	145743084	145743169	RECQL4
17308sorted	9	5070830	5070832	JAK2
17308sorted	9	16915020	16915022	rs3814113
17308sorted	9	21816527	21816529	MTAP
17308sorted	9	22043925	22043927	CDKN2B-AS1
17308sorted	9	100556108	100556110	rs965513
17308sorted	9	136149228	136149230	ABO
17308sorted	10	43572706	43572780	RET
17308sorted	10	51549495	51549497	TIMM23B
17308sorted	10	63723576	63723578	ARID5B
17308sorted	10	63752158	63752160	ARID5B
17308sorted	10	88516384	88516688	BMPR1A
17308sorted	10	104263909	104264092	SUFU
17308sorted	10	120278943	120278945	rs12413624
17308sorted	11	2233573	2233575	rs7127900
17308sorted	11	8252852	8252854	LMO1
17308sorted	11	56175670	56175672	rs1945213
17308sorted	11	68994496	68994498	rs7931342
17308sorted	11	68994666	68994668	rs10896449
17308sorted	11	68995957	68995959	rs7130881
17308sorted	11	74345549	74345551	POLD3
17308sorted	11	83620786	83620788	DLG2
17308sorted	11	111171708	111171710	C11orf92
17308sorted	12	14653866	14653868	rs2900333
17308sorted	12	26453282	26453284	rs718314
17308sorted	12	112521447	112521449	NAA25
17308sorted	12	125320849	125320851	SCARB1
17308sorted	13	24205194	24205196	TNFRSF19
17308sorted	13	24293858	24293860	rs753955
17308sorted	13	48878048	48878186	RB1
17308sorted	13	73908845	73908847	rs9573163
17308sorted	14	36649245	36649247	rs944289
17308sorted	15	32994755	32994757	rs4779584
17308sorted	15	47873548	47873550	SEMA6D
17308sorted	15	70018989	70018991	rs7176508
17308sorted	15	78908031	78908033	CHRNA3
17308sorted	16	52586340	52586342	rs3803662
17308sorted	16	52635163	52635165	rs3112612
17308sorted	16	89882944	89883024	FANCA
17308sorted	17	36098039	36098041	HNF1B
17308sorted	17	74470114	74470225	RHBDF2
17308sorted	17	74473261	74473381	RHBDF2
17308sorted	19	38735612	38735614	rs8102476
17308sorted	19	45856340	45856414	ERCC2
17308sorted	21	30717736	30717738	BACH1
17308sorted	21	36357860	36357862	RUNX1
17308sorted	21	42746080	42746082	TMPRSS3
17308sorted	22	48929568	48929570	FAM19A5
17309sorted	1	150860470	150860472	rs7412746
17309sorted	1	228997834	228997836	rs801114
17309sorted	2	46537603	46537605	EPAS1
17309sorted	2	47596644	47596721	EPCAM
17309sorted	2	215635793	215635795	BARD1
17309sorted	2	215672545	215672547	BARD1
17309sorted	2	223845941	223845943	rs7584993
17309sorted	2	231091222	231091224	SP140
17309sorted	3	10085512	10085549	FANCD2
17309sorted	3	10106412	10106560	FANCD2
17309sorted	3	17077267	17077269	PLCL2
17309sorted	3	27416012	27416014	SLC4A7
17309sorted	3	37627111	37627113	ITGA9
17309sorted	3	87173323	87173325	rs17181170
17309sorted	3	151899703	151899705	rs161792
17309sorted	3	170130101	170130103	rs10936632
17309sorted	3	189356260	189356262	TP63
17309sorted	4	84374479	84374481	HELQ
17309sorted	5	1279789	1279791	TERT
17309sorted	5	40791883	40791885	PRKAA1
17309sorted	5	44365544	44365546	FGF10
17309sorted	5	44662514	44662516	rs4415084
17309sorted	5	148904091	148904093	CSNK1A1
17309sorted	6	411063	411065	IRF4
17309sorted	6	22140003	22140005	rs6939340
17309sorted	6	36622899	36622901	PI16
17309sorted	6	151948365	151948367	rs2046210
17309sorted	6	160840251	160840253	SLC22A3
17309sorted	7	6013029	6013174	PMS2
17309sorted	7	6017218	6017389	PMS2
17309sorted	7	6018226	6018328	PMS2
17309sorted	7	50466303	50466305	IKZF1
17309sorted	7	55086970	55087059	EGFR
17309sorted	7	86983714	86983716	CROT
17309sorted	7	97816326	97816328	LMTK2
17309sorted	8	18272880	18272882	rs1495741
17309sorted	8	128355617	128355619	rs13281615
17309sorted	8	145742797	145742893	RECQL4
17309sorted	8	145742985	145743020	RECQL4
17309sorted	8	145743084	145743169	RECQL4
17309sorted	9	5070830	5070832	JAK2
17309sorted	9	16915020	16915022	rs3814113
17309sorted	9	21816527	21816529	MTAP
17309sorted	9	100459402	100459575	XPA
17309sorted	10	8701218	8701220	rs10795668
17309sorted	10	43572706	43572780	RET
17309sorted	10	51549495	51549497	TIMM23B
17309sorted	10	63723576	63723578	ARID5B
17309sorted	10	63752158	63752160	ARID5B
17309sorted	10	88516384	88516688	BMPR1A
17309sorted	10	104263909	104264092	SUFU
17309sorted	10	120278943	120278945	rs12413624
17309sorted	11	2233573	2233575	rs7127900
17309sorted	11	8252852	8252854	LMO1
17309sorted	11	44117802	44117872	EXT2
17309sorted	11	56175670	56175672	rs1945213
17309sorted	11	68994496	68994498	rs7931342
17309sorted	11	68994666	68994668	rs10896449
17309sorted	11	74345549	74345551	POLD3
17309sorted	11	83620786	83620788	DLG2
17309sorted	11	111171708	111171710	C11orf92
17309sorted	12	14653866	14653868	rs2900333
17309sorted	12	26453282	26453284	rs718314
17309sorted	12	88953560	88953562	KITLG
17309sorted	12	112521447	112521449	NAA25
17309sorted	12	125320849	125320851	SCARB1
17309sorted	13	24205194	24205196	TNFRSF19
17309sorted	13	48878048	48878186	RB1
17309sorted	13	73908845	73908847	rs9573163
17309sorted	14	36649245	36649247	rs944289
17309sorted	15	32994755	32994757	rs4779584
17309sorted	15	47873548	47873550	SEMA6D
17309sorted	15	70018989	70018991	rs7176508
17309sorted	15	78908031	78908033	CHRNA3
17309sorted	16	52586340	52586342	rs3803662
17309sorted	16	52635163	52635165	rs3112612
17309sorted	16	68771318	68771367	CDH1
17309sorted	16	89882944	89883024	FANCA
17309sorted	17	36098039	36098041	HNF1B
17309sorted	17	74470114	74470225	RHBDF2
17309sorted	17	74473261	74473381	RHBDF2
17309sorted	19	38735612	38735614	rs8102476
17309sorted	20	6404280	6404282	rs961253
17309sorted	21	30717736	30717738	BACH1
17309sorted	21	36357860	36357862	RUNX1
17309sorted	21	42746080	42746082	TMPRSS3
17310sorted	1	10385470	10385472	KIF1B
17310sorted	1	150860470	150860472	rs7412746
17310sorted	1	228997834	228997836	rs801114
17310sorted	2	46537603	46537605	EPAS1
17310sorted	2	47596644	47596721	EPCAM
17310sorted	2	215635793	215635795	BARD1
17310sorted	2	215672545	215672547	BARD1
17310sorted	2	223845941	223845943	rs7584993
17310sorted	2	231091222	231091224	SP140
17310sorted	3	10085512	10085549	FANCD2
17310sorted	3	10091057	10091190	FANCD2
17310sorted	3	10106412	10106560	FANCD2
17310sorted	3	17077267	17077269	PLCL2
17310sorted	3	27416012	27416014	SLC4A7
17310sorted	3	87173323	87173325	rs17181170
17310sorted	3	151899703	151899705	rs161792
17310sorted	3	170130101	170130103	rs10936632
17310sorted	4	84374479	84374481	HELQ
17310sorted	4	95562876	95562878	PDLIM5
17310sorted	5	1279789	1279791	TERT
17310sorted	5	40791883	40791885	PRKAA1
17310sorted	5	44365544	44365546	FGF10
17310sorted	5	44662514	44662516	rs4415084
17310sorted	5	148904091	148904093	CSNK1A1
17310sorted	6	22140003	22140005	rs6939340
17310sorted	6	36622899	36622901	PI16
17310sorted	6	79424432	79424434	rs9352613
17310sorted	6	151948365	151948367	rs2046210
17310sorted	7	6013029	6013174	PMS2
17310sorted	7	6017218	6017389	PMS2
17310sorted	7	6018226	6018328	PMS2
17310sorted	7	6022454	6022623	PMS2
17310sorted	7	50466303	50466305	IKZF1
17310sorted	7	86983714	86983716	CROT
17310sorted	7	97816326	97816328	LMTK2
17310sorted	8	18272880	18272882	rs1495741
17310sorted	8	32432368	32432370	NRG1
17310sorted	8	128093296	128093298	rs1016343
17310sorted	8	128320345	128320347	rs16902094
17310sorted	8	128355617	128355619	rs13281615
17310sorted	8	130685456	130685458	CCDC26
17310sorted	8	145742797	145742893	RECQL4
17310sorted	8	145742985	145743020	RECQL4
17310sorted	8	145743084	145743169	RECQL4
17310sorted	9	5070830	5070832	JAK2
17310sorted	9	16915020	16915022	rs3814113
17310sorted	9	21816527	21816529	MTAP
17310sorted	9	22043925	22043927	CDKN2B-AS1
17310sorted	9	100459402	100459575	XPA
17310sorted	10	8701218	8701220	rs10795668
17310sorted	10	43572706	43572780	RET
17310sorted	10	51549495	51549497	TIMM23B
17310sorted	10	63723576	63723578	ARID5B
17310sorted	10	63752158	63752160	ARID5B
17310sorted	10	88516384	88516688	BMPR1A
17310sorted	10	104263909	104264092	SUFU
17310sorted	10	120278943	120278945	rs12413624
17310sorted	11	2233573	2233575	rs7127900
17310sorted	11	8252852	8252854	LMO1
17310sorted	11	44117802	44117872	EXT2
17310sorted	11	56175670	56175672	rs1945213
17310sorted	11	68994496	68994498	rs7931342
17310sorted	11	68994666	68994668	rs10896449
17310sorted	11	69328763	69328765	rs614367
17310sorted	11	74345549	74345551	POLD3
17310sorted	11	83620786	83620788	DLG2
17310sorted	11	111171708	111171710	C11orf92
17310sorted	12	14653866	14653868	rs2900333
17310sorted	12	26453282	26453284	rs718314
17310sorted	12	49676009	49676011	rs10875943
17310sorted	12	88953560	88953562	KITLG
17310sorted	12	112521447	112521449	NAA25
17310sorted	12	125320849	125320851	SCARB1
17310sorted	13	24205194	24205196	TNFRSF19
17310sorted	13	48878048	48878186	RB1
17310sorted	13	73908845	73908847	rs9573163
17310sorted	14	36649245	36649247	rs944289
17310sorted	15	32994755	32994757	rs4779584
17310sorted	15	47873548	47873550	SEMA6D
17310sorted	15	78908031	78908033	CHRNA3
17310sorted	16	52586340	52586342	rs3803662
17310sorted	16	52635163	52635165	rs3112612
17310sorted	16	68771318	68771367	CDH1
17310sorted	16	89882944	89883024	FANCA
17310sorted	17	36098039	36098041	HNF1B
17310sorted	17	74470114	74470225	RHBDF2
17310sorted	17	74473261	74473381	RHBDF2
17310sorted	19	38735612	38735614	rs8102476
17310sorted	20	6404280	6404282	rs961253
17310sorted	21	30717736	30717738	BACH1
17310sorted	21	36357860	36357862	RUNX1
17310sorted	21	42746080	42746082	TMPRSS3
17310sorted	22	48929568	48929570	FAM19A5
17311sorted	1	150860470	150860472	rs7412746
17311sorted	1	228997834	228997836	rs801114
17311sorted	2	47596644	47596721	EPCAM
17311sorted	2	215672545	215672547	BARD1
17311sorted	3	10085512	10085549	FANCD2
17311sorted	3	10106412	10106560	FANCD2
17311sorted	3	27416012	27416014	SLC4A7
17311sorted	3	37627111	37627113	ITGA9
17311sorted	3	87173323	87173325	rs17181170
17311sorted	3	151899703	151899705	rs161792
17311sorted	3	170130101	170130103	rs10936632
17311sorted	5	148904091	148904093	CSNK1A1
17311sorted	6	151948365	151948367	rs2046210
17311sorted	7	6013029	6013174	PMS2
17311sorted	7	6017218	6017389	PMS2
17311sorted	7	6018226	6018328	PMS2
17311sorted	7	86983714	86983716	CROT
17311sorted	7	97816326	97816328	LMTK2
17311sorted	8	18272880	18272882	rs1495741
17311sorted	8	32432368	32432370	NRG1
17311sorted	8	128320345	128320347	rs16902094
17311sorted	8	128424791	128424793	rs7014346
17311sorted	8	145742797	145742893	RECQL4
17311sorted	8	145742985	145743020	RECQL4
17311sorted	8	145743084	145743169	RECQL4
17311sorted	9	100459402	100459575	XPA
17311sorted	10	43572706	43572780	RET
17311sorted	10	51549495	51549497	TIMM23B
17311sorted	10	63723576	63723578	ARID5B
17311sorted	10	63752158	63752160	ARID5B
17311sorted	10	88516384	88516688	BMPR1A
17311sorted	10	104263909	104264092	SUFU
17311sorted	11	2233573	2233575	rs7127900
17311sorted	11	8252852	8252854	LMO1
17311sorted	11	68994666	68994668	rs10896449
17311sorted	11	69328763	69328765	rs614367
17311sorted	11	83620786	83620788	DLG2
17311sorted	12	14653866	14653868	rs2900333
17311sorted	12	125320849	125320851	SCARB1
17311sorted	13	24205194	24205196	TNFRSF19
17311sorted	13	48878048	48878186	RB1
17311sorted	13	73908845	73908847	rs9573163
17311sorted	14	36649245	36649247	rs944289
17311sorted	15	47873548	47873550	SEMA6D
17311sorted	15	78908031	78908033	CHRNA3
17311sorted	16	51098426	51098428	rs1528601
17311sorted	16	68771318	68771367	CDH1
17311sorted	16	89882944	89883024	FANCA
17311sorted	17	29422327	29422388	NF1
17311sorted	17	36098039	36098041	HNF1B
17311sorted	17	74473261	74473381	RHBDF2
17311sorted	19	38735612	38735614	rs8102476
17312sorted	1	150860470	150860472	rs7412746
17312sorted	1	228997834	228997836	rs801114
17312sorted	2	46537603	46537605	EPAS1
17312sorted	2	47596644	47596721	EPCAM
17312sorted	2	96930875	96931120	TMEM127
17312sorted	2	215672545	215672547	BARD1
17312sorted	2	231091222	231091224	SP140
17312sorted	3	10085512	10085549	FANCD2
17312sorted	3	10106412	10106560	FANCD2
17312sorted	3	17077267	17077269	PLCL2
17312sorted	3	27416012	27416014	SLC4A7
17312sorted	3	37627111	37627113	ITGA9
17312sorted	3	87173323	87173325	rs17181170
17312sorted	3	151899703	151899705	rs161792
17312sorted	3	170130101	170130103	rs10936632
17312sorted	5	44365544	44365546	FGF10
17312sorted	5	44662514	44662516	rs4415084
17312sorted	5	148904091	148904093	CSNK1A1
17312sorted	6	411063	411065	IRF4
17312sorted	6	22140003	22140005	rs6939340
17312sorted	6	36622899	36622901	PI16
17312sorted	6	151948365	151948367	rs2046210
17312sorted	6	160840251	160840253	SLC22A3
17312sorted	7	6013029	6013174	PMS2
17312sorted	7	6017218	6017389	PMS2
17312sorted	7	6018226	6018328	PMS2
17312sorted	7	55086970	55087059	EGFR
17312sorted	7	86983714	86983716	CROT
17312sorted	7	97816326	97816328	LMTK2
17312sorted	8	18272880	18272882	rs1495741
17312sorted	8	32432368	32432370	NRG1
17312sorted	8	128355617	128355619	rs13281615
17312sorted	8	128424791	128424793	rs7014346
17312sorted	8	130491751	130491753	CCDC26
17312sorted	8	145742797	145742893	RECQL4
17312sorted	8	145742985	145743020	RECQL4
17312sorted	8	145743084	145743169	RECQL4
17312sorted	9	16915020	16915022	rs3814113
17312sorted	9	21816527	21816529	MTAP
17312sorted	9	100459402	100459575	XPA
17312sorted	10	8701218	8701220	rs10795668
17312sorted	10	43572706	43572780	RET
17312sorted	10	51549495	51549497	TIMM23B
17312sorted	10	63723576	63723578	ARID5B
17312sorted	10	63752158	63752160	ARID5B
17312sorted	10	88516384	88516688	BMPR1A
17312sorted	10	104263909	104264092	SUFU
17312sorted	10	120278943	120278945	rs12413624
17312sorted	11	2233573	2233575	rs7127900
17312sorted	11	2905233	2905365	CDKN1C
17312sorted	11	8252852	8252854	LMO1
17312sorted	11	44117802	44117872	EXT2
17312sorted	11	56175670	56175672	rs1945213
17312sorted	11	68994496	68994498	rs7931342
17312sorted	11	68994666	68994668	rs10896449
17312sorted	11	69328763	69328765	rs614367
17312sorted	11	74345549	74345551	POLD3
17312sorted	11	83620786	83620788	DLG2
17312sorted	11	111171708	111171710	C11orf92
17312sorted	12	14653866	14653868	rs2900333
17312sorted	12	26453282	26453284	rs718314
17312sorted	12	88953560	88953562	KITLG
17312sorted	12	125320849	125320851	SCARB1
17312sorted	13	24205194	24205196	TNFRSF19
17312sorted	13	48878048	48878186	RB1
17312sorted	13	73908845	73908847	rs9573163
17312sorted	14	36649245	36649247	rs944289
17312sorted	15	32994755	32994757	rs4779584
17312sorted	15	47873548	47873550	SEMA6D
17312sorted	15	78908031	78908033	CHRNA3
17312sorted	16	51098426	51098428	rs1528601
17312sorted	16	52586340	52586342	rs3803662
17312sorted	16	52635163	52635165	rs3112612
17312sorted	16	68771318	68771367	CDH1
17312sorted	16	89882944	89883024	FANCA
17312sorted	17	36098039	36098041	HNF1B
17312sorted	17	74470114	74470225	RHBDF2
17312sorted	17	74473261	74473381	RHBDF2
17312sorted	19	38735612	38735614	rs8102476
17312sorted	20	6404280	6404282	rs961253
17312sorted	21	36357860	36357862	RUNX1
17312sorted	21	42746080	42746082	TMPRSS3
17313sorted	1	10385470	10385472	KIF1B
17313sorted	1	150860470	150860472	rs7412746
17313sorted	1	228997834	228997836	rs801114
17313sorted	2	46537603	46537605	EPAS1
17313sorted	2	47596644	47596721	EPCAM
17313sorted	2	215672545	215672547	BARD1
17313sorted	2	223845941	223845943	rs7584993
17313sorted	2	231091222	231091224	SP140
17313sorted	3	10085512	10085549	FANCD2
17313sorted	3	10091057	10091190	FANCD2
17313sorted	3	10106412	10106560	FANCD2
17313sorted	3	17077267	17077269	PLCL2
17313sorted	3	27416012	27416014	SLC4A7
17313sorted	3	37627111	37627113	ITGA9
17313sorted	3	87173323	87173325	rs17181170
17313sorted	3	151899703	151899705	rs161792
17313sorted	3	170130101	170130103	rs10936632
17313sorted	4	84374479	84374481	HELQ
17313sorted	4	95562876	95562878	PDLIM5
17313sorted	5	1279789	1279791	TERT
17313sorted	5	40791883	40791885	PRKAA1
17313sorted	5	44365544	44365546	FGF10
17313sorted	5	44662514	44662516	rs4415084
17313sorted	5	148904091	148904093	CSNK1A1
17313sorted	6	22125963	22125965	rs4712653
17313sorted	6	22140003	22140005	rs6939340
17313sorted	6	79424432	79424434	rs9352613
17313sorted	6	151948365	151948367	rs2046210
